2022-01-20 13:19:03 INFO Benchmarking |ClosingStrategy: CloseFirst
2022-01-20 13:19:03 INFO Benchmarking |ObservationTableCEXHandler: RivestSchapire
2022-01-20 13:19:03 INFO Benchmarking |SUL name: ActiveMQ__single_client.dot
2022-01-20 13:19:03 INFO Benchmarking |SUL dir: /home/bharat/research/survey_2022/cttlearn/experiments/../data/automata_wiki/benchmarks/MQTT/ActiveMQ__single_client.dot
2022-01-20 13:19:03 INFO Benchmarking |Seed: 1642681143299
2022-01-20 13:19:03 INFO Benchmarking |Cache: Y
2022-01-20 13:19:03 INFO Benchmarking |EquivalenceOracle: LearnlibEQOracle(wp,1)
2022-01-20 13:19:03 INFO Benchmarking |Method: L*M
2022-01-20 13:19:03 INFO EQWrapperHypSize |EQStats:{'Iter':1,'HypSize':8,'CESize':0}
2022-01-20 13:19:03 INFO Benchmarking |Rounds: 1
2022-01-20 13:19:03 INFO Benchmarking |MQ [Resets]: 979
2022-01-20 13:19:03 INFO Benchmarking |MQ [Symbols]: 3762
2022-01-20 13:19:03 INFO Benchmarking |EQ [Resets]: 2351
2022-01-20 13:19:03 INFO Benchmarking |EQ [Symbols]: 11249
2022-01-20 13:19:03 INFO SimpleProfiler |Learning [ms]: 45
2022-01-20 13:19:03 INFO SimpleProfiler |Searching for counterexample [ms]: 153
2022-01-20 13:19:03 INFO Benchmarking |Qsize: 8
2022-01-20 13:19:03 INFO Benchmarking |Isize: 11
2022-01-20 13:19:03 INFO Benchmarking |Equivalent: OK
2022-01-20 13:19:03 INFO Benchmarking |Info: N/A
