2022-01-20 13:21:35 INFO Benchmarking |ClosingStrategy: CloseFirst
2022-01-20 13:21:35 INFO Benchmarking |ObservationTableCEXHandler: RivestSchapire
2022-01-20 13:21:35 INFO Benchmarking |SUL name: ASN_learnresult_SecureCode_Aut_fix.dot
2022-01-20 13:21:35 INFO Benchmarking |SUL dir: /home/bharat/research/survey_2022/cttlearn/experiments/../data/automata_wiki/benchmarks/Bankcard/ASN_learnresult_SecureCode_Aut_fix.dot
2022-01-20 13:21:35 INFO Benchmarking |Seed: 1642681295163
2022-01-20 13:21:35 INFO Benchmarking |Cache: Y
2022-01-20 13:21:35 INFO SouchaCTT |EquivalenceOracle: SouchaCTT: {Technique=spy;ExtraStates=2;}
2022-01-20 13:21:35 INFO Benchmarking |EquivalenceOracle: SouchaCTT(spy,2)
2022-01-20 13:21:35 INFO Benchmarking |Method: L*M
2022-01-20 13:21:40 INFO EQWrapperHypSize |EQStats:{'Iter':1,'HypSize':4,'CESize':0}
2022-01-20 13:21:40 INFO Benchmarking |Rounds: 1
2022-01-20 13:21:40 INFO Benchmarking |MQ [Resets]: 798
2022-01-20 13:21:40 INFO Benchmarking |MQ [Symbols]: 2758
2022-01-20 13:21:40 INFO Benchmarking |EQ [Resets]: 9289
2022-01-20 13:21:40 INFO Benchmarking |EQ [Symbols]: 85183
2022-01-20 13:21:40 INFO SimpleProfiler |Learning [ms]: 18
2022-01-20 13:21:40 INFO SimpleProfiler |Searching for counterexample [ms]: 5037
2022-01-20 13:21:40 INFO Benchmarking |Qsize: 4
2022-01-20 13:21:40 INFO Benchmarking |Isize: 14
2022-01-20 13:21:40 INFO Benchmarking |Equivalent: OK
2022-01-20 13:21:40 INFO Benchmarking |Info: N/A
